"id"	"short_desc"	"missing"	"mean"	"sd"	"pvalue"	"long_desc"
"MP:0009781"	"abnormal preimplantation embryo development"	0	0.637	0.6193663008387	0.503	"\"an anomaly in the developmental progress of an embryo from 2 cell to blastocyst affecting the viability or number of embryos\"\" [MGI:llw2]\""
"MP:0002188"	"small heart"	0	0.796	0.725886293375836	0.504	"\"reduced size of the heart relative to average\"\" [MGI:csmith]\""
"MP:0005440"	"increased glycogen level"	0	0.822	0.72030190533889	0.505	"\"greater than the normal concentration of this readily converted carbohydrate reserve, found in most tissues of the body, especially liver and muscle\"\" [ISBN:0-683-40008-8, MGI:cwg]\""
"MP:0000589"	"thin tail"	0	0.685	0.63889215301425	0.507	"\"a tail with a smaller diameter than normal\"\" [MGI:cwg]\""
"MP:0002001"	"blindness"	0	0.754	0.686990506452568	0.508	""
"MP:0011095"	"complete embryonic lethality between implantation and placentation"	0	0.733	0.694401319982323	0.509	"\"death of all organisms of a given genotype in a population between the point of implantation and the initiation of placentation (Mus: E4.5 to less than E9)\"\" [MGI:csmith]\""
"MP:0005567"	"decreased circulating total protein level"	0	0.881	0.780671793040102	0.513	""
"MP:0004057"	"thin myocardium compact layer"	0	0.803	0.732617040293036	0.516	"\"reduced thickness of the outer, dense layer of the myocardium\"\" [MGI:anna]\""
"MP:0001680"	"abnormal mesoderm development"	0	0.787	0.7253669120915	0.517	""
"MP:0008343"	"abnormal gamma-delta T cell morphology"	0	0.711	0.661752912284424	0.521	"\"any structural anomaly of an immature or mature T cell expressing an gamma-delta T cell receptor complex\"\" [CL:0000798, ISBN:0781735149]\""
"MP:0000827"	"dilated third ventricle"	0	0.842	0.734558081825784	0.522	"\"the luminal space of the third ventricle is increased in volume or area, usually with an increase in contained fluid, in the narrow cleft inferior to the corpus callosum, within the diencephalon, between the paired thalami; its floor is formed by the hypothalamus, its anterior wall by the lamina terminalis, and its roof by ependyma; it communicates with the fourth ventricle by the cerebral aqueduct, and with the lateral ventricles by the interventricular foramina\"\" [MESH:A08.186.211.276.840, MGI:cwg]\""
"MP:0005416"	"abnormal circulating protein level"	0	0.591	0.608349479402333	0.523	"\"anomaly in the amount in the blood of any of the macromolecules consisting of long chains of amino acids in peptide linkage\"\" [ISBN:0-683-40008-8, MGI:cwg]\""
"MP:0009656"	"delayed chorioallantoic fusion"	0	0.638	0.627175692568956	0.524	"\"late onset of the initiation and/or completion of the formation of a highly vascularized extra-embryonic fetal membrane by fusion of the chorion and allantois\"\" [MGI:anna]\""
"MP:0002925"	"abnormal cardiovascular development"	0	0.782	0.707797271100261	0.525	"\"aberrant formation or incomplete differentiation of the cardiovascular system\"\" [RGD:cur]\""
"MP:0003020"	"decreased circulating chloride level"	0	0.752	0.710634224479092	0.525	"\"reduced concentration of chlorine salts in the circulation\"\" [RGD:cur]\""
"MP:0004068"	"dilated dorsal aorta"	0	0.847	0.737655160041015	0.526	"\"stretched or widened aperture of the luminal space of the paired arterial structures of the embryo that supplies each developing somite via efferent segmental arteries; the dorsal aortae articulate with the umbilical arteries, which return mixed blood to the villi of the chorion for reoxygenation\"\" [MGI:csmith]\""
"MP:0002467"	"impaired neutrophil phagocytosis"	0	0.938	0.820261439316044	0.528	"\"reduced ability of neutrophils to internalize particulate matter\"\" [ISBN:0-8153-1691-7, MGI:cwg]\""
"MP:0002831"	"absent Peyer's patches"	0	0.615	0.622223562847119	0.529	"\"lymphoid tissue missing from the mucosa of the small intestine\"\" [MESH:A10.549.600]\""
"MP:0003645"	"increased pancreatic beta cell number"	0	0.735	0.705175348599391	0.532	"\"greater than normal number of the cells of the pancreas that secrete insulin\"\" [MESH:A03.734.414.131]\""
"MP:0001675"	"abnormal ectoderm development"	0	0.837	0.756970279472057	0.533	"\"any abnormality in the formation of the outer of the three primary germ layers of the embryo (the others being mesoderm and endoderm) that originates in the epiblast and is formed during gastrulation; ectoderm is in contact with the amnionic cavity and gives rise to two distinct lineages, i.e. the surface ectoderm and the neural ectoderm; it is the source of Rathke's pouch and forms the central and peripheral nervous systems, the sensory epithelia of the eye, ear, and nose, the epidermis and its appendages (nails and hair), the mammary, pituitary and subcutaneous glands, the tooth enamel, and the mucous membranes of the mouth and anus\"\" [http://discovery.lifemapsc.com/in-vivo-development/ectoderm, http://discovery.lifemapsc.com/library/review-of-medical-embryology/chapter-25-germ-layers-and-their-derivatives, http://en.wikipedia.org/wiki/Ectoderm, MGI:anna]\""
"MP:0003339"	"decreased pancreatic beta cell number"	0	0.8	0.729748266549865	0.533	"\"fewer than normal number of the cells of the pancreas that secrete insulin\"\" [MESH:A03.734.414.131, NCBI:matt]\""
"MP:0001190"	"reddish skin"	0	0.655	0.659097420272155	0.535	"\"skin has a more intense ruddy appearance than normal, often due to capillary congestion\"\" [PMID:10921880]\""
"MP:0003333"	"liver fibrosis"	0	0.77	0.718063796340977	0.535	"\"invasion of fibrous connective tissue into the liver, often resulting from inflammation or injury\"\" [MESH:C23.550.355, NCBI:matt]\""
"MP:0001200"	"thick skin"	0	0.631	0.639725134919872	0.536	"\"greater thickness of the outer protective layer of the body\"\" [ISBN:0-683-40008-8]\""
"MP:0001786"	"skin edema"	0	0.901	0.782183361374308	0.537	""
"MP:0002421"	"abnormal cell-mediated immunity"	0	0.59	0.6150433141481	0.537	"\"abnormal function of any adaptive immune response in which T cells play a main role\"\" [ISBN:0-8153-1691-7, MGI:cwg]\""
"MP:0000291"	"enlarged pericardium"	0	0.741	0.748651774511675	0.538	"\"extended fibroserous membrane covering the heart and beginning of the great vessels\"\" [PMID:7477375]\""
"MP:0001713"	"decreased trophoblast giant cell number"	0	0.867	0.78353361441927	0.538	"\"fewer than normal number of cells of the extraembryonic cell layer that contributes to the placenta\"\" [ISBN:0-683-40008-8, MGI:csmith]\""
"MP:0002970"	"abnormal white adipose tissue morphology"	0	0.794	0.751084634464138	0.538	"\"any structural anomaly of the connective tissue consisting of fat-storing cells and arranged in lobular groups or along minor blood vessels\"\" [ISBN:0-683-40008-8]\""
"MP:0008040"	"decreased NK T cell number"	0	0.541	0.575021434078461	0.538	"\"reduced number of the distinct lineage of T cells expressing natural killer cell markers and having T cell receptors characterized by the usage of a restricted repertoire of variable region gene segments\"\" [GO:0001865]\""
"MP:0008750"	"abnormal interferon level"	0	0.647	0.654843355177267	0.538	"\"deviation from the normal levels of proteins secreted by vertebrate cells in response to a wide variety of inducers; they confer resistance against many different viruses, inhibit proliferation of normal and malignant cells, impede multiplication of intracellular parasites, enhance macrophage and granulocyte phagocytosis, augment natural killer cell activity, and show several other immunomodulatory functions\"\" [MESH:D12.644.276.374.440]\""
"MP:0001245"	"thick dermal layer"	0	0.579	0.611664232347399	0.539	"\"increased depth of the dermis\"\" [J:65033]\""
"MP:0004185"	"abnormal adipocyte glucose uptake"	0	0.856	0.775800145569634	0.539	"\"anomaly in the ability of adipocytes to take in glucose\"\" [MGI:anna]\""
"MP:0008135"	"small Peyer's patches"	0	0.714	0.699065585401465	0.54	"\"reduced size of the protruding lymphoid tissue located on the mucosa of the small intestine that is composed of densely packed B cell follicles\"\" [PMID:15841100]\""
"MP:0002016"	"ovary cysts"	0	0.64	0.657900321350304	0.541	"\"the appearance of fluid-filled sacs within the ovary\"\" [ISBN:0-683-40008-8, MGI:csmith]\""
"MP:0001874"	"acanthosis"	0	0.642	0.652887633718286	0.542	"\"diffuse hyperplasia of the spinous layer of the skin\"\" [ISBN:0-683-40008-8, MGI:cwg]\""
"MP:0005232"	"abnormal mesenteric lymph node morphology"	0	0.605	0.630374787227703	0.544	"\"any structural anomaly of the lymph nodes located in the mesentery, of which there are 3 classes: ileocolic, juxtaintestinal mesenteric, and central superior group\"\" [ISBN:0-683-40008-8]\""
"MP:0003453"	"abnormal keratinocyte physiology"	0	0.754	0.729394280218879	0.545	"\"abnormal function of the cells of the epidermis that produce keratin in the process of differentiating into the dead and fully keratinized cells of the stratum corneum\"\" [ISBN:0-683-40008-8, MGI:monikat]\""
"MP:0009583"	"increased keratinocyte proliferation"	0	0.711	0.694234082252493	0.545	"\"increase in the expansion rate of keratinocytes by cell division\"\" [MGI:anna]\""
"MP:0001835"	"abnormal antigen presentation"	0	0.556	0.60102015375961	0.546	"\"aberration in the process by which by which an antigen-presenting cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC protein complex\"\" [GO:0019882]\""
"MP:0008024"	"absent lymph nodes"	0	0.502	0.546163248758367	0.546	"\"absence of the oval or bean shaped bodies located along the lymphatic system that consist of densely packed lymphocytes, lymph fluid and connective tissue; these are the sites where acquired immune responses are launched\"\" [MGI:csmith]\""
"MP:0000420"	"ruffled hair"	0	0.814	0.768110665200005	0.547	"\"fuzzy, irregular appearance of the hair\"\" [J:50844]\""
"MP:0001622"	"abnormal vasculogenesis"	0	0.884	0.798236294076623	0.547	""
"MP:0002375"	"abnormal thymus medulla morphology"	0	0.6	0.629600187735357	0.547	"\"any structural anomaly of the inner area of thymus lobules\"\" [ISBN:0-8153-1691-7, MGI:cwg]\""
"MP:0004938"	"dilated vasculature"	0	0.612	0.637072885831646	0.547	"\"stretched or widened aperture of the luminal space of the network of tubes that carries blood through the body\"\" [MGI:csmith]\""
"MP:0008479"	"decreased spleen white pulp amount"	0	0.738	0.72379546826426	0.55	"\"reduction in the quantity of the parenchymatous tissue of the spleen that surrounds splenic blood vessels, consists of compact masses of lymphatic cells and is where foreign material removed from the blood is used to initiate an immune reaction that results in the production of antibodies\"\" [MGI:csmith]\""
"MP:0008133"	"decreased Peyer's patch number"	0	0.842	0.774361437337653	0.551	"\"reduction in the number of the protruding lymphoid tissue located on the mucosa of the small intestine that is composed of densely packed B cell follicles\"\" [PMID:15841100]\""
"MP:0008395"	"abnormal osteoblast differentiation"	0	0.723	0.731304181449693	0.551	""
"MP:0011495"	"abnormal head shape"	0	0.586	0.628489458144684	0.551	"\"any anomaly in the characteristic surface outline or contour of a head of an organism\"\" [MGI:csmith]\""
"MP:0008415"	"abnormal neurite morphology"	0	0.621	0.650986008131344	0.552	"\"any structural anomaly of a neuronal process, either a dendrite or an axon in vivo, or a filamentous projection from a neuron such as is seen in tissue culture\"\" [PMID:12951572]\""
"MP:0008661"	"decreased interleukin-10 secretion"	0	0.98	0.84635472251079	0.552	"\"reduction in the production or release of a cytokine produced by a variety of cell types, including T-cells, monocytes, dendritic cells and epithelial cells that exerts a variety of effects on immunoregulation and inflammation\"\" [MESH:D12.644.276.374.465.510]\""
"MP:0009658"	"increased placenta apoptosis"	0	0.596	0.623837457334179	0.552	"\"increase in the number of cells of the placenta undergoing programmed cell death\"\" [MGI:anna]\""
"MP:0010831"	"partial lethality"	0	0.793	0.758106671732762	0.552	"\"the appearance of lower than Mendelian ratios of offspring of a given genotype due to death of some, but not all of the organisms\"\" [MGI:csmith]\""
"MP:0005241"	"abnormal retinal ganglion layer morphology"	0	0.651	0.675021966053442	0.553	"\"any structural anomaly of the innermost nuclear layer of the retina, which contains neurons that project axons through the optic nerve to the brain\"\" [ISBN:0-914294-08-3]\""
"MP:0011198"	"absent proamniotic cavity"	0	0.657	0.669177703453125	0.553	"\"absence of the cavity of the developing embryo that is formed within the epiblast tissue prior to the closing of the proamniotic canal by the amniotic folds\"\" [ISBN:0-12-402035-6]\""
"MP:0005011"	"increased eosinophil cell number"	0	0.853	0.791212371627882	0.554	"\"greater than normal eosinophil numbers\"\" [MGI:cwg]\""
"MP:0008603"	"decreased circulating interleukin-4 level"	0	0.613	0.676526931236805	0.554	"\"reduction in the amount in the blood of a soluble factor produced by activated T-cells that induces the expression of MHC class II genes and FC receptors on B-cells and causes their proliferation and differentiation; it also acts on T-cells, mast cells and several other hematopoietic lineage cells\"\" [MESH:D12.644.276.374.465.504]\""
"MP:0004910"	"decreased seminal vesicle weight"	0	0.779	0.75281187937341	0.557	"\"reduction in the weight of one or both of the two folded, sac shaped, glands that is a diverticulum of the ductus deferens\"\" [MGI:csmith]\""
